Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Match?,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice,Spice Girls,1/1/96,173026,81,31td6lssg6mckgjbkbww6nrvgij4,2021-06-27T10:15:37Z,pop,,Virgin Records,0.768,0.864,11,-6.149,1,0.0324,0.101,0,0.162,0.891,110.009,4
6OnfBiiSc9RGKiBKKtZXgQ,We Built This City,Knee Deep In The Hoopla,Starship,9/10/85,296080,76,31td6lssg6mckgjbkbww6nrvgij4,2023-07-06T15:27:04Z,"soft rock, album rock, mellow gold, synthpop, new wave pop, new romantic, classic rock",B,Rhino,0.661,0.908,5,-4.897,1,0.039,0.052,0,0.0708,0.656,144.091,4
6QLspHLCLftSGPa6vNzKuo,In The Army Now,In The Army Now,Status Quo,1986,281746,64,31td6lssg6mckgjbkbww6nrvgij4,2023-01-15T18:50:20Z,"glam rock,blues rock",B,UMC (Universal Music Catalogue),0.686,0.722,9,-7.094,0,0.0233,0.101,0.00000337,0.11,0.904,104.665,4
63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,Steppenwolf,Steppenwolf,1968,210373,55,31td6lssg6mckgjbkbww6nrvgij4,2023-03-09T14:24:41Z,"classic rock,acid rock",B,Geffen*,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,4
4pNiE4LCVV74vfIBaUHm1b,Sir Duke,Songs In The Key Of Life,Stevie Wonder,9/28/76,232760,73,31td6lssg6mckgjbkbww6nrvgij4,2023-01-13T08:41:47Z,"motown,soul",RTM,UNI/MOTOWN,0.588,0.568,6,-9.766,1,0.0672,0.16,0,0.0792,0.952,106.938,4
1h2xVEoJORqrg71HocgqXd,Superstition - Single Version,The Definitive Collection,Stevie Wonder,10/29/02,245493,74,31td6lssg6mckgjbkbww6nrvgij4,2023-07-06T22:13:38Z,"motown,soul",RTM,UNI/MOTOWN,0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,4
2eF8pWbiivYsYRpbntYsnc,"Signed, Sealed, Delivered (I'm Yours)","Signed, Sealed And Delivered",Stevie Wonder,8/7/70,161160,8,31td6lssg6mckgjbkbww6nrvgij4,2023-11-11T19:23:25Z,"motown,soul",RTM,UNI/MOTOWN,0.675,0.597,5,-11.329,1,0.0337,0.0534,0,0.0986,0.828,108.875,4
0tRQ7UZtDQtKUkFFRtyTyM,Too Lost In You,Three,Sugababes,1/1/03,237693,60,31td6lssg6mckgjbkbww6nrvgij4,2024-06-21T09:31:42Z,"girl group, europop, talent show, dance pop",B,Universal-Island Records Ltd.,0.586,0.705,1,-4.904,0,0.0287,0.0485,0,0.15,0.459,98.014,4
2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger,Eye Of The Tiger,Survivor,1982,243773,79,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:21:22Z,"album rock, hard rock, soft rock, glam metal",RTM,Volcano,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,4
2CEgGE6aESpnmtfiZwYlbV,Dynamite,The Rokstarr Hits Collection,Taio Cruz,1/1/10,202613,75,31td6lssg6mckgjbkbww6nrvgij4,2020-06-22T16:59:57Z,"dance pop, pop rap, pop",B,Universal-Island Records Ltd.,0.751,0.781,4,-3.724,1,0.0862,0.0039,0,0.036,0.814,119.977,4
7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,The Rokstarr Hits Collection,Taio Cruz,1/1/10,201546,70,31td6lssg6mckgjbkbww6nrvgij4,2020-06-25T21:21:42Z,"dance pop, pop rap, pop",B,Universal-Island Records Ltd.,0.607,0.934,3,-4.217,1,0.0314,0.0328,0,0.0906,0.568,122.003,4
5pmL3RzOy3IvGFaSDi4hZL,Hangover,TY.O (International Version),"Taio Cruz,Flo Rida",1/1/11,244906,72,31td6lssg6mckgjbkbww6nrvgij4,2020-06-25T21:26:47Z,"dance pop, pop rap, pop",B,Universal-Island Records Ltd.,0.606,0.883,3,-3.243,1,0.0423,0.00872,0,0.0698,0.608,128.053,4
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Currents,Tame Impala,7/17/15,216320,86,31td6lssg6mckgjbkbww6nrvgij4,2023-02-12T18:51:58Z,"indie,psychedelic pop",RTM,Universal Music Australia Pty. Ltd.,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4
5WfhXulggG0c6WoVeMPA8N,Shake It Off,1989,Taylor Swift,10/27/14,219200,2,31td6lssg6mckgjbkbww6nrvgij4,2021-12-14T21:21:50Z,pop,,Universal Music Group,0.648,0.785,7,-5.414,1,0.165,0.0561,0,0.148,0.943,160.02,4
1D4PL9B8gOg78jiHg3FvBb,Love Story,Fearless (Big Machine Radio Release Special),Taylor Swift,11/11/08,236266,74,31td6lssg6mckgjbkbww6nrvgij4,2022-08-27T11:07:36Z,pop,,"Big Machine Records, LLC",0.617,0.741,2,-3.97,1,0.0311,0.131,0,0.0772,0.306,118.984,4
3fVnlF4pGqWI9flVENcT28,Wildest Dreams,1989,Taylor Swift,1/1/14,220440,75,31td6lssg6mckgjbkbww6nrvgij4,2022-10-05T06:40:47Z,pop,,"Big Machine Records, LLC",0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,4
72jCZdH0Lhg93z6Z4hBjgj,I Knew You Were Trouble.,Red,Taylor Swift,10/22/12,217973,62,31td6lssg6mckgjbkbww6nrvgij4,2023-01-15T15:16:01Z,pop,,"Big Machine Records, LLC",0.622,0.469,3,-6.798,0,0.0363,0.00454,0.00000225,0.0398,0.679,77.019,4
1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,reputation,Taylor Swift,11/10/17,236413,83,31td6lssg6mckgjbkbww6nrvgij4,2024-03-30T06:33:58Z,pop,,"Big Machine Records, LLC",0.615,0.534,9,-6.719,0,0.0386,0.106,0.0000176,0.0607,0.193,135.917,4
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,2/25/85,251488,87,31td6lssg6mckgjbkbww6nrvgij4,2022-02-07T12:18:01Z,"new wave,synthpop",,UMC (Universal Music Catalogue),0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,4
6UqRGwjwYL0stXbaodTxwo,Seve - Radio Edit,Seve (Radio Edit),Tez Cadey,1/26/15,210853,66,31td6lssg6mckgjbkbww6nrvgij4,2022-07-31T10:35:17Z,tropical house,2000s,Maquisards,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,4
4MHzXgBy7hexDe2Bto11hP,California Dreamin' - 2007 Digital Remaster,The Warmth Of The Sun,The Beach Boys,1/1/07,204373,58,31td6lssg6mckgjbkbww6nrvgij4,2023-03-17T14:58:56Z,baroque pop,,Capitol Records,0.582,0.845,1,-7.335,0,0.0447,0.0529,0.00000144,0.0752,0.624,116.453,4
0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A. - Remastered 2001,Surfin' USA (Remastered),The Beach Boys,3/25/63,149373,70,31td6lssg6mckgjbkbww6nrvgij4,2023-04-23T20:47:37Z,baroque pop,,Capitol Records,0.55,0.854,3,-5.968,1,0.036,0.661,0,0.112,0.965,159.231,4
6kie23fo40j9gBNWGWg5Dc,Think,The Blues Brothers Original Motion Picture Soundtrack,"The Blues Brothers,Aretha Franklin",1980,195306,54,31td6lssg6mckgjbkbww6nrvgij4,2023-04-23T20:47:09Z,"blues,blues rock,soul,motown,jazz blues",RTM,Rhino Atlantic,0.653,0.836,5,-5.594,1,0.188,0.495,0.000232,0.24,0.713,128.628,4
7aQjPecQdIuNd1sz3KCDhD,Lovefool,First Band On The Moon (Remastered),The Cardigans,1/1/96,193953,81,31td6lssg6mckgjbkbww6nrvgij4,2023-12-20T12:16:14Z,"pop rock, lilith, permanent wave, new wave pop, swedish pop",B,Universal Music AB,0.704,0.636,9,-6.029,1,0.0252,0.0344,0,0.35,0.89,111.845,4
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Memories...Do Not Open,"The Chainsmokers,Coldplay",4/7/17,247160,89,31td6lssg6mckgjbkbww6nrvgij4,2023-05-12T22:05:48Z,pop,,Disruptor Records/Columbia,0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,4
5LxvwujISqiB8vpRYv887S,I Want You Back,Diana Ross Presents The Jackson 5,The Jackson 5,12/18/69,176333,76,31td6lssg6mckgjbkbww6nrvgij4,2020-08-13T22:51:40Z,"motown,christmas",2000s,UNI/MOTOWN,0.469,0.538,8,-13.559,1,0.0575,0.305,0.000114,0.37,0.885,196.606,4
6D8kc7RO0rqBLSo2YPflJ5,ABC,ABC,The Jackson 5,5/8/70,174866,67,31td6lssg6mckgjbkbww6nrvgij4,2022-08-10T18:33:40Z,"motown,christmas",2000s,Motown,0.574,0.786,8,-8.469,1,0.0641,0.519,0.000941,0.11,0.952,188.119,4
6cZrsaNb4Zo9E5KHk7gcz5,Who's Lovin' You,Diana Ross Presents The Jackson 5,The Jackson 5,12/18/69,235640,61,31td6lssg6mckgjbkbww6nrvgij4,2023-12-14T10:45:25Z,"motown,christmas",2000s,UNI/MOTOWN,0.247,0.307,7,-13.16,1,0.0374,0.651,0.0000262,0.281,0.399,161.924,3
1sTsuZTdANkiFd7T34H3nb,Human,Day & Age (Bonus Tracks),The Killers,11/18/08,245373,76,31td6lssg6mckgjbkbww6nrvgij4,2023-03-17T14:53:33Z,alternative rock,2000s,Island Records,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,4
1Jr9IcDZqYYVMmE853Yc5u,Cheerio,Face Another Day,The Monroes,1985,240066,41,31td6lssg6mckgjbkbww6nrvgij4,2023-04-23T11:57:52Z,norwegian pop,,Parlophone Norway,0.533,0.506,7,-7.304,1,0.0245,0.565,0,0.113,0.252,74.816,4
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,Life After Death (2014 Remastered Edition),The Notorious B.I.G.,3/4/97,229826,82,31td6lssg6mckgjbkbww6nrvgij4,2022-07-31T10:25:58Z,"gangster rap,east coast hip hop,hip hop",2000s,Rhino Atlantic,0.901,0.697,9,-3.439,1,0.28,0.145,0,0.287,0.67,93.941,4
3L9ClO1W5KmebIXTrlKShF,Jump (For My Love),Break Out,The Pointer Sisters,11/6/83,267226,58,31td6lssg6mckgjbkbww6nrvgij4,2023-07-06T15:27:11Z,disco,,RCA Records Label,0.842,0.697,10,-13.796,0,0.0654,0.161,0.000101,0.583,0.916,134.533,4
1ot6jEe4w4hYnsOPjd3xKQ,I'm So Excited,So Excited! (Expanded Edition),The Pointer Sisters,2/1/82,230640,76,31td6lssg6mckgjbkbww6nrvgij4,2023-07-06T22:36:11Z,disco,,RCA/Legacy,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,4
66S14BkJDxgkYxLl5DCqOz,I'm Gonna Be (500 Miles),Finest,The Proclaimers,9/1/03,219466,70,31td6lssg6mckgjbkbww6nrvgij4,2020-07-06T17:08:01Z,"scottish rock, celtic rock",,Parlophone UK,0.851,0.551,4,-5.177,1,0.0396,0.151,0,0.0827,0.807,131.922,4
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,Tattoo You (2009 Re-Mastered),The Rolling Stones,8/24/81,213066,77,31td6lssg6mckgjbkbww6nrvgij4,2022-11-18T10:34:12Z,"classic rock,rock",B,Polydor Records,0.631,0.932,5,-4.142,1,0.0354,0.0429,0.137,0.0918,0.971,122.431,4
37sINbJZcFdHFAsVNsPq1i,Superheroes,No Sound Without Silence,The Script,9/15/14,245466,74,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:31:38Z,"pop, celtic rock",,Columbia,0.49,0.885,3,-4.121,1,0.0396,0.00218,0,0.0741,0.64,166.996,4
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),#3 Deluxe Version,"The Script,will.i.am",9/10/12,202533,80,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:25:38Z,"pop, celtic rock",,Epic/Phonogenic,0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,4
5jUA1njy3h6ynHLvPdEVHt,Disco Inferno,Disco Inferno,The Trammps,1976,659000,59,31td6lssg6mckgjbkbww6nrvgij4,2023-05-24T18:43:01Z,"disco,philly soul,northern soul",,Rhino Atlantic,0.799,0.632,10,-12.364,1,0.0332,0.0293,0.359,0.103,0.967,128.567,4
1HyduXJnVTuP4qjK8pexq9,It's Raining Men - Single Version,Party,The Weather Girls,11/20/06,211533,28,31td6lssg6mckgjbkbww6nrvgij4,2022-09-24T13:16:45Z,"hi-nrg, disco",,Sony BMG Music Entertainment,0.727,0.756,5,-11.699,0,0.0591,0.33,0.000199,0.702,0.721,136.349,4
7fBv7CLKzipRk6EC6TWHOB,The Hills,Beauty Behind The Madness,The Weeknd,8/28/15,242253,86,31td6lssg6mckgjbkbww6nrvgij4,2021-04-04T13:56:39Z,pop,,Universal Republic Records,0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,4
5QO79kh1waicV47BqGRL3g,Save Your Tears,After Hours,The Weeknd,3/20/20,215626,86,31td6lssg6mckgjbkbww6nrvgij4,2021-08-04T16:39:05Z,pop,,Republic Records,0.679,0.825,0,-5.487,1,0.0309,0.0212,0.0000121,0.543,0.644,118.049,4
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,Beauty Behind The Madness,The Weeknd,8/28/15,213520,82,31td6lssg6mckgjbkbww6nrvgij4,2022-07-13T18:11:25Z,pop,,Universal Republic Records,0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,4
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,After Hours,The Weeknd,3/20/20,200040,89,31td6lssg6mckgjbkbww6nrvgij4,2022-07-13T18:11:35Z,pop,,Republic Records,0.513,0.73,1,-5.94,1,0.0598,0.00143,0.0000954,0.0897,0.334,171.001,4
25KybV9BOUlvcnv7nN3Pyo,In The Night,Beauty Behind The Madness,The Weeknd,8/28/15,235653,73,31td6lssg6mckgjbkbww6nrvgij4,2024-04-06T18:17:33Z,pop,,Universal Republic Records,0.505,0.68,7,-4.993,1,0.0714,0.0796,0,0.0465,0.539,168.022,3
7MXVkk9YMctZqd1Srtv4MB,Starboy,Starboy,"The Weeknd,Daft Punk",11/25/16,230453,89,31td6lssg6mckgjbkbww6nrvgij4,2021-04-04T13:56:55Z,"french house,electronic,electro",,Universal Republic Records,0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,4
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,Starboy,"The Weeknd,Daft Punk",11/25/16,269186,77,31td6lssg6mckgjbkbww6nrvgij4,2022-07-13T18:11:29Z,"french house,electronic,electro",,Universal Republic Records,0.773,0.819,0,-5.946,0,0.118,0.428,0,0.0679,0.585,92.987,4
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,Shock Value,"Timbaland,Keri Hilson,D.O.E.",1/1/07,179120,83,31td6lssg6mckgjbkbww6nrvgij4,2022-07-31T10:32:36Z,"hip hop, r&b",,Interscope/Blackground Records,0.729,0.807,6,-6.492,1,0.0936,0.181,0.75,0.319,0.765,114.742,4
1FHNctV68GUNLgXclG2DtR,Dancing in the Moonlight,Dancing In The Moonlight: The Best Of Toploader,Toploader,4/22/09,233373,64,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:19:28Z,british alternative rock,2000s,Sony BMG Music UK,0.639,0.845,0,-3.333,0,0.0372,0.0528,0,0.336,0.871,119.48,4
2374M0fQpWi3dLnB54qaLX,Africa,Toto IV,TOTO,4/8/82,295893,87,31td6lssg6mckgjbkbww6nrvgij4,2022-06-19T15:18:10Z,soft rock,RTM,Columbia,0.671,0.373,9,-18.064,1,0.0323,0.257,0.0000801,0.0481,0.732,92.718,4
4aVuWgvD0X63hcOCnZtNFA,Hold the Line,Toto,TOTO,10/10/78,235546,81,31td6lssg6mckgjbkbww6nrvgij4,2022-09-28T07:07:57Z,soft rock,RTM,Columbia,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4
0KpfYajJVVGgQ32Dby7e9i,"Hey, Soul Sister","Hey, Soul Sister",Train,8/6/09,216666,2,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:28:44Z,soft pop,2000s,Columbia,0.675,0.885,1,-4.432,0,0.0436,0.217,0,0.086,0.768,97.03,4
0KAiuUOrLTIkzkpfpn9jb9,Drive By,California 37,Train,4/17/12,195973,82,31td6lssg6mckgjbkbww6nrvgij4,2020-06-25T21:19:24Z,soft pop,2000s,Columbia,0.765,0.837,1,-3.113,0,0.032,0.00107,0.0000106,0.0801,0.721,122.028,4
2qPUnoasNe4Ep43emVXEig,Billionaire (feat. Bruno Mars),Lazarus,"Travie McCoy,Bruno Mars",6/7/10,211160,75,31td6lssg6mckgjbkbww6nrvgij4,2022-08-10T18:39:39Z,pop,,Decaydance/Fueled By Ramen,0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,4
4itkS9rw2pjr9PqnOOhxpb,Breaking Free,Breaking Free,"Troy,Gabriella,Disney",1/1/06,209360,44,31td6lssg6mckgjbkbww6nrvgij4,2022-04-14T08:03:13Z,movie tunes,,EMI Catalogue,0.583,0.584,0,-6.453,0,0.0363,0.0374,0,0.141,0.345,107.937,4
3Z2tPWiNiIpg8UMMoowHIk,We Are The World,We Are The World,U.S.A. For Africa,1/1/85,427333,68,31td6lssg6mckgjbkbww6nrvgij4,2021-12-29T15:08:17Z,pop,,USA for Africa,0.528,0.447,4,-15.255,1,0.0435,0.189,0,0.0745,0.292,72.58,4
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),"USHER,Lil Jon,Ludacris",3/23/04,250373,86,31td6lssg6mckgjbkbww6nrvgij4,2022-10-03T14:17:12Z,"r&b,crunk,southern hip hop",,LaFace Records,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,4
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),Raymond v Raymond (Expanded Edition),"USHER,Pitbull",3/30/10,220800,85,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:23:12Z,r&b,,LaFace Records,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,4
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,1984 (Remastered),Van Halen,1/4/84,241599,79,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:21:57Z,"glam metal,classic rock,rock,hard rock",B,Rhino/Warner Records,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,4
7yq4Qj7cqayVTp3FF9CWbm,Riptide,Dream Your Life Away,Vance Joy,9/8/14,204280,81,31td6lssg6mckgjbkbww6nrvgij4,2023-03-07T21:36:23Z,folk pop,,F-Stop Records/Atlantic,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Be Not Nobody,Vanessa Carlton,4/30/02,237493,78,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:20:30Z,pop,,A&M,0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,4
2fos7qVkEFxPREMUUOnm3l,Singing In the Shower,Workout Tunes,Veronica Jax,8/18/14,203490,32,31td6lssg6mckgjbkbww6nrvgij4,2022-04-24T02:09:15Z,fake,,Cosmo Distribution,0.642,0.359,2,-11.2,1,0.0398,0.0143,0.167,0.215,0.0843,119.973,4
3ypMsqUwfNFMiooMLVHfkp,YMCA,Can't Stop the Music (Original Soundtrack 1980),Village People,1980,202573,68,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:23:34Z,disco,,Scorpio Music,0.742,0.696,6,-7.871,1,0.0735,0.19,0,0.151,0.84,126.432,3
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,TALKING IS HARD,WALK THE MOON,12/2/14,199080,86,31td6lssg6mckgjbkbww6nrvgij4,2023-02-08T18:07:05Z,"dance rock, modern rock, neo mellow, modern alternative rock, pop rock",2000s,RCA Records Label,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,4
0PCGfA36HrVPmsBZJ57zOU,Love Is All Around - From Four Weddings And A Funeral,Picture This (20th Anniversary Edition),Wet Wet Wet,4/10/95,246240,70,31td6lssg6mckgjbkbww6nrvgij4,2023-05-14T15:39:11Z,"sophisti-pop, boy band, new wave pop, new romantic, soft rock",RTM,UMC (Universal Music Catalogue),0.523,0.689,10,-6.58,1,0.027,0.228,0,0.109,0.547,84.09,4
0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,Make It Big,Wham!,10/23/84,231333,80,31td6lssg6mckgjbkbww6nrvgij4,2022-07-28T11:53:58Z,christmas,2000s,Columbia,0.62,0.573,0,-11.893,1,0.0423,0.271,0,0.0607,0.897,81.548,4
6tASfEUyB7lE2r6DLzURji,Club Tropicana,Fantastic,Wham!,7/9/83,265600,63,31td6lssg6mckgjbkbww6nrvgij4,2022-09-15T06:19:31Z,christmas,2000s,Epic,0.658,0.714,11,-9.247,1,0.0519,0.0294,0.000057,0.651,0.806,117.283,4
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney,Whitney Houston,6/2/87,291293,83,31td6lssg6mckgjbkbww6nrvgij4,2022-12-25T13:25:01Z,pop,,Arista/Legacy,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,4
6e8Ou0wiqAzIpWb2eSxll8,Miami,Big Willie Style,Will Smith,10/3/97,197560,73,31td6lssg6mckgjbkbww6nrvgij4,2022-08-10T18:31:19Z,"pop rap, hip hop",2000s,Columbia,0.877,0.534,1,-6.178,1,0.15,0.0339,0.0000167,0.0441,0.89,108.17,4
2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,#willpower,"will.i.am,Britney Spears",1/1/13,283400,79,31td6lssg6mckgjbkbww6nrvgij4,2020-06-25T21:22:29Z,pop,,Interscope,0.772,0.685,5,-6.849,1,0.0696,0.019,0.0000896,0.131,0.501,130.039,4
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),"Wiz Khalifa,Charlie Puth",2015,229525,82,31td6lssg6mckgjbkbww6nrvgij4,2020-07-06T14:34:37Z,"rap,soft pop,pop",2000s,Atlantic Records,0.689,0.481,10,-7.503,1,0.0815,0.369,0.00000103,0.0649,0.283,80.025,4
1rIKgCH4H52lrvDcz50hS8,Lush Life,So Good,Zara Larsson,3/17/17,201122,83,31td6lssg6mckgjbkbww6nrvgij4,2022-06-10T22:43:28Z,"pop, scandipop, swedish electropop, swedish pop",,Epic/Record Company TEN,0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,4
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,RTM = 131,,,,,,,,,,,,,,
